Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_58_879.jpg;-5.995126;0.8999979;0;1.577738;101.1296;87.25021;1.231144;45.68562;-0.00217429
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_58_946.jpg;-2.995158;0.7000001;0;1.629641;101.2;87.31854;1.254646;45.18565;0.001316434
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_59_013.jpg;0;0.500167;0;1.658276;101.2949;87.41158;1.250609;44.9505;-6.113941E-05
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_59_080.jpg;0;0.2997761;0;1.67745;101.3664;87.48225;1.228459;44.92566;-0.0003486065
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_59_146.jpg;0;0.100219;0;1.688009;101.4378;87.55289;1.17993;44.91364;-0.0003443039
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_59_213.jpg;0;0;0;1.685526;101.5322;87.64622;1.05983;44.90026;-0.0002180164
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_59_279.jpg;0;0;0;1.6804;101.6023;87.71553;0.9349265;44.8908;-4.010602E-05
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_59_346.jpg;0;0;0;1.67349;101.6719;87.78439;0.7899198;44.88253;0.002115265
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_59_413.jpg;-2.99835;0;0;1.668109;101.765;87.87466;0.5781757;44.64568;359.9926
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_59_479.jpg;-6.012271;0;0;1.662062;101.8359;87.94025;0.4073647;44.15867;359.9396
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_59_546.jpg;-6.001874;0;0;1.652707;101.9078;88.004;0.2303322;43.46759;359.8474
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_59_613.jpg;-2.994166;0;0;1.647882;102.003;88.08923;0.002715194;42.86816;359.75
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_59_679.jpg;0;0;0;1.64276;102.0735;88.15418;359.8539;42.7402;359.7296
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_59_746.jpg;0;0;0;1.634847;102.1438;88.21967;359.7381;42.73555;359.7447
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_59_813.jpg;0;0;0;1.628893;102.2377;88.30675;359.6147;42.7396;359.7751
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_59_879.jpg;0;0.100023;0;1.623011;102.3083;88.37215;359.5505;42.7434;359.8105
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_59_946.jpg;0;0.299526;0;1.624142;102.3794;88.43786;359.5128;42.74366;359.8435
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_45_00_013.jpg;0;0.4997969;0;1.635666;102.476;88.52731;359.5459;42.74691;359.8991
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_45_00_079.jpg;0;0.6999689;0;1.655666;102.5506;88.59619;359.6377;42.747;359.9368
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_45_00_146.jpg;0;0.900498;0;1.69675;102.6274;88.66718;359.7971;42.74701;359.9722
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_45_00_213.jpg;0;1;0;1.73807;102.7342;88.76575;0.1216051;42.74699;0.01523649
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_45_00_279.jpg;0;1;0;1.781697;102.8174;88.84257;0.4336429;42.74698;0.04380641
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_45_00_346.jpg;0;1;0;1.840435;102.9029;88.92084;0.7490123;42.73373;0.03219784
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_45_00_413.jpg;0;1;0;1.884983;103.0199;89.02811;1.16675;42.71888;-0.001577914
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_45_00_479.jpg;0;1;0;1.929651;103.1088;89.11018;1.416935;42.71343;-0.002528263
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_45_00_546.jpg;0;1;0;1.978943;103.1958;89.19012;1.351022;42.67509;-0.002530221
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_45_00_613.jpg;0;0.9001031;0;2.046678;103.3149;89.29915;1.190815;42.64268;-0.0005091724
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_45_00_679.jpg;0;0.7002941;0;2.083832;103.4067;89.38309;1.120369;42.62918;-0.0004845291
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_45_00_746.jpg;0;0.500224;0;2.118855;103.4999;89.46823;1.068508;42.61695;-0.0004692302
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_45_00_813.jpg;0;0.300229;0;2.134512;103.6252;89.58265;0.9971151;42.60166;-0.0004044031
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_45_00_879.jpg;0;0.100081;0;2.141849;103.7192;89.66846;0.9239603;42.59087;-0.0003368842
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_45_00_946.jpg;0;0;0;2.136962;103.8126;89.75376;0.8228758;42.5807;-0.0002135988
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_45_01_014.jpg;0;0;0;2.130529;103.9362;89.86666;0.6530411;42.56807;0.0003287775
